Unique_ID,Patient_BSN,Age,Gender,Medical_Department,Length_of_Stay,Admission_Day,Admission_Month,Admission_Hour,Day_of_Week,Diagnosis_Code,Treatment_Cost,Height_cm,Weight_kg,BMI,Previous_Admissions_Count,Insurance_Level,Systolic_BP,Diastolic_BP,Heart_Rate,Temperature_C,Respiratory_Rate,Oxygen_Saturation,Blood_Glucose,Cholesterol_Total,Cholesterol_LDL,Cholesterol_HDL,Hemoglobin,White_Blood_Cell_Count,Platelet_Count,Creatinine_Level,Liver_Enzyme_ALT,Medication_Count,Lab_Test_Count,Imaging_Study_Count,Surgery_Count,ICU_Days,Physical_Therapy_Sessions,Rehabilitation_Sessions,Pain_Score_Admission,Pain_Score_Discharge,Complication_Score,Readmission_Risk_Score,Treatment_Success_Score,Patient_Satisfaction,Staff_Satisfaction,Blood_Transfusion_Units,Number_of_Visitors,Follow_up_Appointments,Room_Type,Waiting_Time_Minutes,ER_Time_Minutes,Emergency_Level,ICU_Need,PT_Need,Transfusion_Need
460,467654,56,1,3,7,24,5,23,4,4,5567,158,59,26,2,4,142,84,77,37,15,96,95,162,90,44,15,5536,197259,0,37,4,4,3,1,2,1,1,4,2,2,35,95,67,80,0,7,3,3,33,121,1,0,1,1
461,679036,68,0,3,5,4,11,17,4,4,3976,188,76,24,1,1,137,81,72,35,15,96,93,177,133,42,12,6378,233427,2,19,2,3,2,1,0,2,0,7,4,0,47,75,75,60,3,0,2,2,38,65,3,0,1,0
462,630089,78,1,3,3,28,12,22,7,2,5526,183,77,22,0,4,107,83,79,37,14,98,102,140,108,39,13,6720,304554,2,28,1,4,0,0,4,4,1,2,0,0,42,42,68,77,0,2,2,3,12,67,2,1,1,0
463,250262,56,0,4,2,13,9,14,3,4,6626,167,90,19,0,1,129,74,76,37,20,97,64,175,114,47,11,6772,377760,0,56,3,4,0,2,0,1,0,7,6,1,41,58,61,58,1,3,3,1,51,35,3,0,0,0
464,542905,63,0,4,4,7,3,8,5,5,4913,164,80,22,0,2,107,65,78,35,13,98,94,220,109,45,14,6967,352915,0,22,6,4,3,1,0,3,1,4,1,4,40,99,93,79,0,5,1,3,11,26,1,0,1,0
465,335362,68,1,3,2,1,5,6,7,1,6900,158,89,24,0,2,128,81,88,35,14,91,79,227,105,27,14,8455,303092,2,17,0,4,2,2,0,2,1,5,4,3,82,86,82,96,0,7,3,1,54,34,3,1,0,1
466,544209,47,1,5,1,24,9,13,7,3,4443,162,106,24,2,2,123,82,75,36,15,98,78,226,102,39,13,7547,234800,0,51,4,6,0,0,0,3,0,6,3,3,69,91,61,49,0,2,1,3,16,10,2,0,1,1
467,653880,54,0,4,3,8,5,11,2,3,3991,185,63,23,1,4,169,63,88,36,20,96,114,239,117,26,10,4493,306119,0,27,7,5,0,1,0,0,2,4,2,3,82,47,64,86,2,2,2,1,45,95,1,0,0,1
468,897079,75,0,3,2,14,2,3,5,5,6915,166,51,26,1,4,158,91,80,35,16,95,114,189,106,40,11,4269,303928,1,41,0,2,2,1,0,2,0,8,5,1,48,61,89,94,1,3,3,2,31,74,2,0,1,1
469,764076,52,0,5,4,18,5,22,3,4,3876,162,66,19,1,2,112,78,63,37,10,97,107,188,67,54,12,4760,301018,1,10,0,5,2,1,2,0,1,6,3,2,54,57,75,37,1,5,2,3,21,55,2,0,1,1
470,319963,51,0,5,8,30,5,19,6,3,7375,177,69,26,1,4,120,84,57,36,18,94,108,225,131,43,9,5486,270590,0,30,0,3,1,1,0,2,2,7,7,4,36,85,72,83,1,2,3,3,34,17,2,1,1,1
471,580761,51,1,1,6,19,4,6,1,3,4840,159,40,24,1,4,106,77,78,37,17,100,82,183,121,54,12,8332,319303,1,18,1,7,1,0,2,1,1,1,1,3,19,84,79,92,0,7,1,3,21,45,3,1,0,0
472,348710,62,0,1,1,13,6,9,4,6,7174,172,80,23,0,3,120,87,77,35,13,98,95,173,93,76,13,5654,226285,0,15,3,5,3,1,1,3,2,7,6,1,58,73,62,79,0,5,2,1,51,72,2,0,0,1
473,320984,48,0,5,7,27,1,9,1,3,3134,160,76,28,0,3,110,84,70,35,12,99,134,187,109,49,11,7163,240198,1,26,4,8,2,1,1,2,1,5,3,2,45,94,57,87,1,3,2,3,21,92,1,0,0,1
474,997059,57,1,3,4,6,12,8,2,3,7393,188,63,24,0,3,113,83,75,37,15,98,103,142,106,70,14,8655,284561,1,26,2,2,2,0,0,0,0,7,6,0,23,76,94,46,2,1,1,3,3,54,1,0,1,1
475,956748,50,0,1,8,21,6,1,2,5,3880,157,78,21,1,2,113,87,64,36,13,96,125,199,125,55,12,7650,169777,1,17,2,6,2,1,1,3,0,4,3,1,71,65,40,85,0,4,2,2,40,89,1,1,0,1
476,882355,70,1,3,4,6,9,8,4,6,5701,161,69,19,0,4,127,83,81,36,16,93,90,199,129,59,14,6170,371067,0,19,3,3,1,0,4,4,0,3,1,0,9,95,80,72,0,0,3,1,61,25,2,1,0,0
477,364512,62,0,4,1,23,2,14,4,5,1122,170,82,19,1,3,119,89,62,36,16,96,103,269,116,35,15,5592,222800,0,26,0,5,3,0,0,2,1,6,6,1,29,80,55,61,1,2,2,2,41,62,1,1,1,1
478,701863,62,0,4,7,25,9,15,7,3,3415,174,68,25,0,2,118,63,62,35,17,97,60,175,110,56,16,7857,223119,0,38,2,3,2,0,1,0,1,6,4,2,12,73,100,82,2,2,0,2,0,66,3,1,0,0
479,368799,45,1,3,6,29,10,10,2,4,3892,164,63,24,3,2,146,83,75,37,18,95,127,275,112,48,14,5102,248382,3,33,5,3,1,0,0,0,0,3,2,3,42,43,71,78,2,3,0,2,43,18,3,0,1,0
480,337549,67,0,2,7,17,12,2,6,5,4342,188,74,22,0,3,125,80,71,36,17,97,112,137,109,71,14,7144,216353,0,16,5,5,2,0,1,0,0,4,2,2,43,66,60,92,2,0,1,3,33,40,1,1,0,0
481,694319,70,0,1,3,25,5,20,5,3,5818,170,55,28,0,3,129,79,86,36,16,97,95,198,68,24,13,9270,306803,0,41,5,3,2,2,2,5,0,6,3,1,43,70,59,98,1,1,3,2,11,111,2,1,1,1
482,584299,61,1,5,4,15,10,5,3,1,2920,180,89,22,0,2,120,76,72,36,21,98,108,253,95,54,12,4000,304877,0,34,0,4,1,0,0,2,0,5,3,2,80,85,81,54,0,0,3,1,46,67,1,1,0,1
483,712210,71,0,4,4,6,8,6,5,1,6759,168,68,20,0,4,121,60,62,37,19,98,86,215,132,49,14,6694,192421,2,35,4,9,3,1,0,0,2,8,5,2,53,63,67,100,0,5,0,3,16,127,3,1,1,1
484,548982,77,1,1,2,7,10,17,7,6,3383,165,41,22,1,2,147,82,65,38,12,99,90,133,115,47,11,8650,186013,0,17,2,3,1,1,1,3,1,8,6,0,43,72,79,95,0,4,2,3,1,52,1,1,0,0
485,224046,60,1,5,1,12,6,23,5,1,6147,174,70,21,0,1,117,62,75,36,14,98,77,192,113,59,15,7982,207901,0,42,2,6,2,2,2,4,1,8,5,1,25,61,100,80,1,2,2,3,64,30,3,1,1,0
486,506619,41,1,5,4,28,1,3,2,5,5020,186,95,25,0,4,123,62,60,36,16,94,91,168,103,62,15,6851,263569,0,24,3,5,1,0,0,1,2,9,7,2,41,93,44,97,0,6,2,3,6,94,1,1,0,1
487,132097,52,1,1,2,28,1,8,7,5,4560,164,56,25,1,3,124,70,74,36,16,97,85,193,148,58,13,5167,287309,0,33,1,3,0,2,0,0,1,5,4,1,48,84,73,72,0,3,2,3,39,81,2,0,1,0
488,766326,54,0,5,1,11,11,6,7,4,5082,159,63,29,2,2,113,74,73,36,11,97,85,198,78,43,11,5694,202941,0,12,3,3,2,1,1,0,0,6,5,0,70,93,100,69,1,2,1,3,3,83,2,0,1,1
489,749150,58,1,3,6,12,6,8,3,2,500,159,40,30,0,2,105,89,64,38,20,96,117,241,82,43,11,6649,257977,2,23,4,3,0,0,1,0,0,2,2,0,31,59,62,100,0,2,2,3,18,47,2,0,0,1
490,330229,52,1,2,3,7,7,19,6,2,9084,165,79,28,2,2,115,63,67,36,17,97,113,209,94,57,14,6541,218714,0,19,2,1,1,0,2,2,1,5,3,1,60,92,78,77,0,1,3,3,17,159,1,1,1,1
491,218834,79,1,2,1,15,12,21,4,5,4807,176,88,21,0,3,132,81,67,35,19,95,99,237,118,48,13,8220,284811,2,21,2,6,3,1,2,0,0,4,2,1,62,69,100,86,1,0,2,3,32,64,1,1,1,0
492,193848,60,1,5,8,29,6,13,6,4,5365,167,60,21,1,4,130,74,72,37,17,96,108,168,115,55,11,6836,237574,2,36,4,8,1,0,2,2,0,5,4,0,73,81,67,93,0,0,2,1,27,97,2,0,0,1
493,152921,57,1,4,9,23,11,3,4,5,4067,165,82,24,1,4,122,80,100,37,10,94,104,183,108,48,13,6818,207412,1,26,1,8,2,0,0,1,0,4,4,3,33,100,90,100,0,4,2,3,2,11,3,0,0,0
494,805086,62,1,4,2,18,5,21,1,3,5078,159,63,21,0,1,110,84,70,35,11,96,91,156,115,56,12,6124,289951,0,16,5,4,0,0,0,3,1,7,7,2,68,100,44,100,1,0,3,2,8,80,2,0,1,0
495,750429,45,0,3,6,20,12,3,3,3,4742,169,80,20,1,2,116,98,72,36,16,96,71,171,108,57,13,7070,201155,1,11,7,3,0,0,0,0,1,6,3,0,65,100,61,100,0,1,3,3,18,10,2,1,1,1
496,805660,61,1,3,5,20,7,7,6,4,5241,186,81,27,1,1,110,70,82,38,15,97,80,170,97,55,13,6909,244131,1,28,4,5,1,0,0,2,1,4,2,2,77,61,97,78,0,0,3,3,30,103,1,0,0,0
497,384821,61,0,5,9,20,10,14,3,4,8938,168,43,28,0,4,139,69,83,37,12,97,110,146,90,32,13,8469,174338,0,26,1,6,2,0,0,0,0,6,3,2,17,56,77,79,1,4,1,3,24,64,1,0,1,0
498,155609,54,1,3,8,22,9,22,3,5,7340,166,80,28,3,1,139,97,75,35,14,96,107,235,97,39,15,4000,279415,0,31,3,4,2,0,4,1,0,7,5,1,19,76,82,70,0,5,2,1,24,75,2,0,0,0
499,327897,53,0,4,3,15,4,5,6,6,4282,188,72,17,1,4,136,60,71,38,16,96,130,100,92,59,14,4000,171363,1,33,2,5,1,2,0,2,0,5,2,2,54,71,73,83,1,0,2,1,3,125,2,0,1,1
500,131024,70,0,4,6,6,2,23,6,3,4308,164,77,15,0,3,128,72,83,36,15,96,90,165,127,49,12,5498,300248,1,22,4,5,1,0,0,0,0,6,3,2,59,72,67,69,2,3,2,1,3,84,3,1,0,1
501,170313,54,1,5,7,28,8,8,1,2,4586,152,49,18,2,2,131,84,79,35,14,96,67,169,108,55,14,7787,282207,1,23,1,5,2,0,0,1,0,6,6,0,71,75,26,63,1,1,3,3,28,67,4,0,1,1
502,489957,68,0,4,3,21,10,0,6,6,500,149,47,24,0,2,101,88,73,37,11,100,91,223,96,49,14,7775,299888,0,47,3,3,2,2,0,0,0,5,4,1,57,84,81,75,1,3,3,3,61,67,2,0,1,0
503,284078,49,1,4,5,29,3,16,3,4,6227,169,66,24,0,1,122,64,72,36,14,96,77,235,74,50,13,5483,296072,2,26,1,5,1,1,0,3,2,3,3,0,3,67,76,76,0,5,0,3,38,57,1,1,1,0
504,457429,73,0,4,7,9,1,6,6,4,5887,161,52,26,0,3,112,86,68,35,13,98,120,178,79,46,16,8921,269206,0,18,3,3,2,1,1,0,2,5,3,2,39,75,84,46,2,3,2,2,42,17,1,1,0,1
505,561243,48,1,5,6,14,5,21,7,2,5302,146,69,22,1,3,118,70,78,36,12,97,102,172,105,45,9,5998,208297,1,29,2,4,0,0,0,1,0,6,6,2,32,70,74,79,0,6,2,2,38,106,1,1,0,1
506,213632,43,1,2,5,2,2,15,1,6,6264,161,66,19,1,3,141,71,76,36,16,95,113,153,99,51,15,7321,287680,1,42,1,2,1,2,2,2,1,5,3,0,82,80,76,68,1,5,2,2,34,32,3,1,1,0
507,351451,60,1,1,3,19,2,10,2,6,5590,161,70,24,1,3,131,80,76,35,22,96,114,177,115,26,9,5546,249891,2,31,1,3,2,0,0,4,2,6,6,0,35,62,92,66,1,7,3,1,49,62,2,0,0,0
508,103051,54,0,5,1,19,9,6,4,3,8480,162,78,22,0,4,110,92,74,36,16,98,95,139,124,58,13,6826,245047,0,33,1,3,1,0,0,0,0,2,0,3,39,54,55,94,1,4,2,2,41,95,1,1,1,1
509,804107,52,1,2,7,17,1,20,7,3,797,155,103,22,1,1,111,96,76,35,15,95,86,216,126,48,13,4684,205602,0,24,4,4,2,1,3,3,2,5,5,1,29,81,67,88,0,1,3,2,41,47,1,0,1,1
510,476836,77,1,2,1,8,9,2,5,4,5619,174,86,30,2,2,138,84,57,36,18,100,88,189,101,48,11,6481,168654,0,10,3,4,2,2,1,0,0,5,3,1,56,68,84,56,1,2,3,2,23,10,3,0,1,1
511,711523,62,0,3,6,20,5,22,5,2,9674,182,76,30,3,4,136,82,74,37,17,94,98,192,104,56,13,6365,238613,0,24,1,2,2,0,0,0,0,9,8,3,16,100,100,80,1,3,0,3,16,24,2,0,1,1
512,821772,43,0,2,1,12,5,17,2,5,3221,153,98,18,1,3,90,89,64,36,21,96,88,173,101,62,10,6022,294685,0,14,4,3,1,1,0,2,0,7,4,3,38,75,80,88,0,1,2,3,64,48,3,1,0,1
513,289407,71,1,5,12,27,12,14,6,4,2645,170,90,24,0,4,137,90,75,37,17,97,112,195,92,48,13,6612,137359,0,36,6,2,0,1,3,2,0,7,6,1,70,82,77,95,1,0,1,1,59,40,1,0,0,0
514,549395,48,1,3,7,26,11,18,3,3,1843,180,64,23,1,4,114,60,62,36,18,92,69,131,89,68,13,7529,207788,0,18,2,5,0,1,5,3,0,7,5,3,47,80,67,59,0,4,0,1,20,46,2,1,1,0
515,562894,59,1,1,3,19,3,14,4,1,500,156,57,30,1,2,131,76,72,35,22,96,131,186,121,25,14,8180,315384,0,11,2,1,1,2,1,0,0,3,1,3,44,60,90,90,0,4,3,1,41,28,1,1,1,1
516,311810,49,1,3,9,15,3,19,2,3,799,164,57,27,0,4,128,84,61,37,13,95,100,228,138,67,10,6465,193789,1,10,3,4,1,0,0,0,2,5,3,3,65,77,38,100,1,1,3,2,37,30,2,0,1,1
517,827975,46,0,3,3,9,10,2,6,2,6309,168,69,28,0,4,123,82,73,36,10,97,82,154,110,67,15,6874,166156,2,16,0,7,0,0,1,1,2,4,4,0,36,88,100,65,2,0,2,1,79,78,2,0,0,1
518,173523,67,1,1,7,20,9,2,5,3,6160,162,74,22,0,3,131,72,69,36,16,93,125,185,105,55,18,6588,316874,3,13,3,7,2,1,2,0,0,6,5,1,27,68,58,64,1,1,2,3,12,10,4,1,1,1
519,860463,70,0,4,6,22,3,3,5,4,8926,162,67,21,1,4,130,73,91,35,16,97,118,200,96,58,15,7363,327772,0,45,3,3,3,1,2,1,0,5,4,2,73,69,100,93,0,3,2,2,40,83,1,0,0,1
520,194476,72,0,5,1,16,5,11,3,1,4188,170,73,16,2,2,104,82,75,39,15,97,109,212,108,43,14,9134,279694,2,27,4,1,0,1,4,3,1,9,9,3,42,52,95,67,0,3,2,2,28,68,2,0,0,1
521,333841,50,1,1,1,10,10,19,3,4,3828,178,53,24,3,2,114,78,84,37,12,96,98,152,108,57,14,6553,185508,1,21,4,1,1,0,0,0,2,9,8,1,55,82,98,95,2,4,2,1,45,77,1,1,1,0
522,903451,58,0,2,1,18,1,6,3,2,3668,166,64,21,1,4,119,81,66,36,15,99,112,182,143,40,13,6618,238018,2,10,1,4,2,0,0,0,0,4,4,1,35,80,100,100,2,3,2,1,7,11,1,1,0,0
523,970045,67,0,4,1,16,9,0,6,4,3101,165,109,21,2,4,121,76,80,37,17,98,83,197,122,45,12,5993,232611,1,22,1,4,0,0,1,0,2,10,8,3,43,81,88,70,2,2,1,1,25,10,1,1,0,0
524,322866,40,1,5,7,22,10,7,2,1,1509,160,54,20,1,2,114,79,79,37,17,96,82,200,110,61,14,5614,244447,0,33,2,6,3,0,1,2,1,4,2,1,40,100,64,100,0,2,1,2,52,12,1,1,0,1
525,186672,69,1,4,4,7,7,16,6,2,5913,181,72,22,0,1,90,68,81,36,16,96,113,147,123,48,13,4502,293885,0,35,4,5,0,2,2,0,0,4,1,3,38,81,90,96,0,3,1,1,30,81,2,0,1,1
526,698135,64,1,2,6,11,1,15,5,5,3182,164,79,24,1,1,140,81,76,36,12,95,86,186,83,63,14,7545,268541,1,21,2,8,2,1,0,0,0,7,5,0,66,64,67,80,0,0,1,3,47,43,1,0,1,1
527,444894,72,1,3,5,20,5,10,3,2,594,171,73,25,0,1,133,90,73,37,17,99,113,214,116,48,16,5759,232857,2,41,1,8,1,1,0,2,0,3,3,0,28,87,80,88,0,2,0,3,0,64,1,0,0,0
528,834994,51,0,4,1,12,11,17,6,5,5487,168,65,30,0,4,119,83,65,38,13,96,112,119,81,47,13,7014,276229,0,14,2,6,1,0,1,0,0,6,3,0,10,76,78,67,0,3,3,3,47,29,1,1,0,0
529,128251,65,0,3,8,22,5,17,1,4,4271,170,66,32,1,3,146,73,74,35,17,97,114,186,98,55,13,8980,166809,2,32,6,6,0,1,1,0,1,6,4,0,25,100,66,82,1,3,1,3,50,71,4,0,0,0
530,727769,60,1,1,5,9,9,16,3,1,3793,177,58,20,0,4,123,73,65,37,18,98,93,198,106,54,13,9070,252366,2,28,3,2,1,2,1,1,1,8,6,1,41,77,72,62,0,1,2,1,44,73,3,1,1,1
531,474710,45,1,5,6,2,3,12,6,1,4510,194,66,23,0,3,109,82,85,36,19,98,131,118,114,47,17,9092,259722,0,23,1,8,0,1,4,2,1,9,8,2,59,75,61,69,0,3,1,2,0,10,2,0,0,1
532,650233,77,0,5,1,12,7,7,1,2,7962,171,91,28,1,2,123,65,87,35,14,98,71,167,143,36,14,8423,225323,0,12,3,9,1,0,1,3,0,5,4,1,62,100,45,58,1,3,3,1,31,55,2,1,0,0
533,977284,57,0,4,1,15,9,1,6,4,8102,179,105,22,0,1,103,71,69,38,16,100,146,197,98,47,14,4683,212427,0,30,3,5,2,0,1,1,0,6,3,1,62,78,76,100,3,1,0,1,36,69,1,1,1,1
534,132217,63,0,2,7,30,7,2,5,2,5436,163,94,23,0,1,137,78,81,37,21,100,86,172,98,58,10,7256,291827,0,30,5,2,2,1,0,0,0,5,3,2,22,100,85,73,0,1,1,1,50,10,2,1,1,0
535,108308,55,1,5,1,21,1,21,7,2,4956,141,73,21,1,2,118,88,88,36,13,95,80,145,113,53,10,7620,268059,1,60,2,2,3,0,0,0,0,6,6,1,38,98,72,56,0,3,3,2,40,109,2,0,1,0
536,368093,91,0,1,11,23,8,20,2,4,6958,169,67,28,2,1,138,62,75,37,15,95,77,186,127,50,13,6103,216210,2,21,5,6,2,0,2,1,0,10,9,3,43,99,67,63,0,0,2,2,27,87,3,0,0,1
537,283062,70,1,1,7,28,5,16,2,2,4404,157,98,19,0,4,121,78,73,39,13,95,87,149,106,48,18,8386,381401,0,26,6,1,0,2,1,1,0,7,7,3,59,74,70,100,0,1,1,3,43,56,3,0,1,1
538,494366,69,1,4,6,16,9,1,2,1,4356,180,58,23,0,2,131,90,67,36,16,98,108,225,96,51,14,4000,170342,0,43,3,3,1,0,3,0,0,5,2,3,22,77,83,62,0,4,2,3,39,47,2,0,1,0
539,844840,63,1,3,2,30,9,1,2,1,500,181,73,23,0,2,146,64,77,37,18,95,89,113,133,49,13,7256,302086,2,36,4,4,1,1,0,0,4,5,4,2,27,88,37,69,1,0,1,2,35,42,1,1,1,0
540,200235,46,1,3,9,30,11,15,7,6,4873,175,67,27,0,4,135,69,77,37,15,95,109,199,100,44,18,8168,263294,0,30,0,3,1,2,3,0,0,0,0,0,67,64,75,78,0,3,0,2,26,117,2,1,1,1
541,174740,59,0,5,6,5,1,0,1,3,5418,182,77,26,1,1,99,78,79,38,17,98,87,144,112,33,11,8917,220760,1,10,5,4,1,0,1,1,0,3,2,2,5,82,91,71,0,2,1,2,63,54,3,1,0,1
542,478496,73,1,4,5,24,12,4,7,2,3715,166,81,20,2,1,103,84,71,37,10,100,72,231,136,61,15,5626,203361,1,26,1,2,3,0,0,0,1,9,9,1,47,93,57,67,0,2,0,1,15,48,2,0,0,0
543,953049,56,1,5,4,3,9,7,4,6,6687,175,56,21,1,4,100,90,72,36,14,94,115,188,100,38,14,6480,369595,1,24,1,1,3,0,0,1,1,6,3,1,39,80,74,92,1,6,2,1,42,95,2,0,0,0
544,850201,68,0,2,1,14,6,5,1,2,7061,180,50,26,0,4,120,90,73,35,13,90,123,222,76,45,16,5787,251378,0,26,3,5,0,0,0,2,1,5,4,2,51,89,68,62,0,2,1,3,58,61,1,1,0,0
545,903328,61,1,1,2,28,9,13,2,4,8372,175,67,23,1,4,126,79,61,35,16,97,135,176,113,61,14,4000,260456,1,15,4,5,2,0,4,4,1,5,4,0,74,63,97,57,0,2,1,1,20,59,2,0,1,0
546,277247,43,1,1,6,7,12,6,4,3,4795,179,67,23,2,2,107,75,64,37,17,98,110,205,128,50,15,8801,263392,0,10,1,6,1,1,0,0,0,4,3,2,11,61,87,93,1,7,1,1,28,73,1,1,0,1
547,763165,54,1,3,5,1,7,15,5,5,7971,169,60,24,1,2,127,94,67,37,17,92,90,207,84,39,10,10066,254666,0,37,3,4,3,1,1,2,2,8,5,2,15,88,89,68,0,3,1,3,21,125,1,1,1,0
548,629525,57,1,2,1,26,1,22,2,2,3133,191,81,24,2,2,129,71,60,36,16,94,75,204,110,49,13,8350,189068,0,20,6,1,1,0,0,2,2,6,3,2,43,96,75,76,1,1,0,1,0,64,2,0,1,0
549,120056,59,0,5,9,2,7,6,5,5,5013,161,79,18,0,2,103,96,73,37,17,97,97,221,108,30,13,10090,241388,2,24,0,4,0,1,0,0,0,1,0,0,60,58,92,75,1,3,1,3,32,41,2,0,1,0
550,276615,61,1,5,5,20,6,9,2,3,7924,159,66,28,1,4,132,74,66,36,10,96,81,252,98,53,15,7968,262702,2,43,3,11,0,0,0,0,2,7,7,1,31,76,49,85,1,3,1,2,54,28,2,1,0,1
551,287628,83,1,4,3,5,12,13,7,5,4302,156,78,24,0,4,101,78,72,37,21,95,117,237,80,33,9,6031,254502,0,20,4,4,2,0,3,4,1,5,4,1,72,86,64,67,0,3,1,2,2,91,3,0,0,0
552,738836,49,0,4,8,5,9,3,3,1,1785,164,90,22,1,3,123,74,95,36,16,97,101,214,132,42,14,8677,254013,2,29,0,5,2,0,0,0,0,8,8,1,40,99,75,78,3,1,0,2,23,34,1,0,1,1
553,473632,53,0,5,5,14,2,11,2,2,5978,182,93,25,2,1,123,66,66,35,15,97,115,170,117,70,13,5300,199187,0,32,7,4,2,1,0,4,0,3,1,2,78,67,100,88,0,3,0,1,15,30,4,1,1,1
554,234415,56,1,4,6,28,2,15,5,6,1447,156,70,21,0,4,109,101,71,38,20,95,74,153,132,39,11,9273,347519,0,13,1,4,1,1,0,3,1,9,7,0,49,94,63,89,0,2,1,3,18,66,2,0,0,0
555,506716,68,1,5,7,22,3,3,5,4,6469,160,95,26,3,1,139,90,91,36,14,91,95,224,131,26,16,9584,197563,1,32,0,1,1,2,2,1,1,7,5,1,42,71,90,62,1,4,1,1,53,41,1,0,1,0
556,546438,66,1,3,1,15,11,15,3,3,4532,170,48,31,2,2,114,83,84,35,16,98,122,110,106,35,17,7470,335635,0,30,2,2,2,1,2,4,2,7,6,1,45,86,76,88,0,2,3,3,22,43,3,1,0,1
557,653663,81,0,1,9,9,5,20,7,1,6751,156,79,23,1,4,119,63,67,36,17,96,86,196,103,52,13,8773,268980,0,34,5,3,1,1,0,2,0,5,2,2,91,82,93,96,0,1,0,3,6,92,1,0,0,1
558,765022,59,1,2,6,8,12,0,1,3,5385,164,94,21,1,1,108,91,82,36,19,96,116,201,120,55,14,7706,253116,3,28,2,6,3,0,0,3,0,5,4,1,25,81,77,61,2,1,2,1,12,35,1,1,0,0
559,641252,41,1,2,9,29,5,23,1,2,3007,171,63,25,0,4,129,63,87,36,16,97,97,173,95,57,14,4535,252021,0,30,0,5,2,0,2,0,0,9,6,1,66,80,25,73,1,4,1,3,6,19,2,0,1,0
560,737717,60,1,5,1,12,3,9,4,1,5967,160,76,30,0,3,126,71,67,35,18,95,71,174,152,40,15,5502,238654,2,39,0,2,1,2,0,2,2,3,0,3,93,70,86,73,0,0,2,2,0,95,2,1,0,0
561,352764,51,1,4,8,11,6,9,6,1,4344,157,94,21,0,3,111,93,88,37,18,100,102,212,112,38,12,8287,276461,3,46,3,3,1,0,3,5,1,6,5,2,44,79,91,71,0,2,2,2,18,69,2,1,1,0
562,814998,70,1,5,1,11,1,12,1,2,5810,170,99,26,1,1,118,72,81,37,16,98,114,158,97,50,11,7372,286295,1,12,3,6,0,1,0,0,0,1,1,1,21,96,75,74,1,1,2,3,0,66,2,0,1,1
563,566882,43,0,3,3,18,2,21,1,1,2799,186,68,25,1,1,112,74,93,37,15,95,104,227,94,50,13,7755,332311,0,10,4,4,2,1,2,1,1,8,6,0,30,66,69,49,1,2,0,3,47,23,1,1,1,0
564,840427,77,1,2,7,19,10,20,4,2,5302,167,61,25,0,1,95,67,63,36,12,99,76,239,126,52,13,7838,233242,0,31,0,7,3,0,2,4,2,10,9,0,37,100,73,89,1,2,2,1,48,106,1,1,1,0
565,612153,58,1,1,8,5,10,20,2,3,1858,179,90,27,0,3,103,70,66,38,13,94,138,186,98,36,14,5284,311158,0,16,1,6,1,0,3,2,1,6,4,1,49,100,71,70,0,1,2,3,21,38,1,1,1,0
566,167215,53,0,2,7,1,9,0,1,4,5543,184,76,22,1,1,125,75,65,36,11,98,98,201,133,52,17,7181,250415,0,37,0,2,1,0,1,1,0,4,1,0,25,71,57,82,1,3,2,1,47,56,1,1,1,1
567,955474,54,1,2,6,26,6,7,2,4,7226,162,40,24,0,2,114,95,71,37,17,100,112,218,99,42,17,6684,289840,1,26,7,3,2,0,1,4,0,2,2,0,51,98,98,100,2,3,1,2,15,33,1,0,0,1
568,244356,77,0,5,5,1,8,1,2,3,3592,169,56,27,0,3,136,81,78,36,11,97,125,181,118,22,16,9683,276388,0,28,2,4,0,0,2,4,2,3,1,2,45,83,84,85,0,3,1,1,51,46,1,0,1,0
569,303861,61,1,2,4,20,2,7,3,3,6543,157,60,23,0,1,117,74,69,39,10,98,96,219,59,46,13,6896,190598,1,32,2,4,0,0,1,0,1,6,3,0,72,82,67,88,1,3,2,3,17,10,2,0,0,0
570,455612,44,1,2,7,14,1,17,3,3,4366,175,111,23,0,1,136,65,73,36,13,97,87,165,101,73,12,7152,202686,0,32,3,7,1,0,0,3,1,7,6,2,89,85,80,71,1,3,1,1,0,33,1,0,1,1
571,554605,43,1,1,1,28,5,4,4,6,5355,165,50,27,1,2,120,81,87,38,17,98,105,134,101,58,12,6901,305736,0,26,3,1,1,1,2,2,1,5,2,1,36,71,80,77,0,4,1,2,51,64,2,1,1,1
572,109435,63,1,4,1,1,6,6,7,5,4520,173,68,16,3,4,129,87,57,38,15,100,114,208,103,42,14,7147,180384,0,18,1,7,2,0,2,4,2,9,6,1,51,93,72,77,0,6,2,1,61,88,4,0,1,1
573,547556,70,1,2,4,25,11,4,4,4,3314,168,66,27,1,2,123,86,75,36,18,99,85,128,126,47,14,7328,221220,0,25,1,6,2,2,0,0,0,3,1,1,65,73,95,76,1,0,2,1,33,80,1,1,1,0
574,799438,73,0,4,3,13,5,8,2,1,3590,148,83,29,1,4,128,95,75,35,11,96,95,151,120,50,12,6511,291457,0,33,4,6,2,0,0,1,1,3,2,1,71,75,56,80,1,2,1,2,28,61,1,0,1,1
575,965264,59,1,1,2,25,11,2,3,2,7273,173,57,23,1,4,124,82,51,35,20,96,91,202,125,41,15,8121,200574,0,26,4,7,3,0,1,0,0,8,5,0,28,89,88,67,2,6,0,1,21,69,1,1,1,1
